_id,avg_salary
lawsoja01,133625.0
lawsoty01,4355955.6
laymaja01,956305.5
leaftj01,2028360.0
leaveal01,250000.0
leckner01,375071.43
ledori01,456269.0
leeco01,5041470.3
leeda02,7289045.85
leeda03,94120.0
leedo01,141666.67
leeke01,318749.5
leeku01,120000.0
leema01,715496.0
legleti01,643000.0
lemonwa01,92160.0
lenal01,3992196.0
lenarvo01,2558498.3
leonaga01,165000.0
leonaka01,8768923.86
leoname01,4810076.5
lesji01,246500.0
leslitr01,361802.0
lestero01,172000.0
leuerjo01,4121262.5
leverca01,1597380.0
leverfa01,1138388.89
levincl01,537500.0
lewisma01,200000.0
lewisqu01,800945.25
lewisra01,125000.0
lewisra02,9137224.41
lewisre01,1487000.0
liberma01,370000.0
lichtto01,492036.0
liggide01,631678.83
lillada01,10721108.17
linje01,6492873.88
listeal01,761520.83
livinra01,267840.0
livinsh01,3091042.88
llamaho01,348625.0
lloydle01,182500.0
lockhia01,196500.0
lohaubr01,682250.0
longar01,180023.25
longgr01,1624048.85
longjo01,293957.14
longllu01,3565408.33
longsh01,96969.0
looneke01,1262060.67
lopezbr01,11770448.7
lopezfe01,658601.25
lopezra01,985328.25
lopezro01,6503519.4
loveke01,12220244.4
lowryky01,7788468.42
lucasjo01,393666.67
lucasjo02,638953.22
lucasma01,506833.33
luety01,1943870.91
luwawti01,1356780.0
lydonty01,1579440.0
lylestr01,2340600.0
lynchge01,2130384.62
lynchke01,287500.0
maccuto01,3993339.29
machasc01,192228.0
macijar01,1166666.67
mackema01,550000.0
macklve01,473604.0
macksa01,312849.67
macksh01,1851852.5
macledo01,1457577.27
maconma01,1500200.0
macyky01,305000.0
maddoti01,349458.0
madkige01,545000.0
madsema01,1578872.5
maggeco01,6366537.43
magloja01,3276969.17
mahinia01,5239559.1
mahorri01,608357.14
majerda01,2179615.38
majorre01,20133.0
makerth01,2626380.0
malonje01,1274878.73
malonka01,5885187.67
malonma01,1580879.64
malonmo01,1649250.0
mannida01,3730979.12
mannipa01,70000.0
manniri01,247500.0
marblde01,864969.0
marbust01,11624303.46
marcisa01,1792125.0
mariosh01,8433547.62
marjabo01,5066666.67
markkla01,3821640.0
markoda01,412718.0
marksse01,799007.67
marshdo01,4259874.53
marshdo02,396666.67
marshke01,1746171.25
marshra01,531485.5
martibi01,150000.0
martibo01,250000.0
martica01,745630.0
martida01,733353.78
martija01,1329460.67
martije01,210000.0
martike01,7535731.67
martike02,5469070.07
martima01,250000.0
mashbja01,5817202.62
masonan01,3217567.71
masonde01,3764100.2
masonfr01,1184385.0
masonro01,1370889.7
masseto01,863649.86
matthwe01,102500.0
matthwe02,9374262.67
maxeyma01,325000.0
maxieja01,2861482.1
maxwece01,628666.67
maxweve01,995923.08
maybele01,990714.29
mayesth01,130000.0
maynoer01,1785806.83
mayooj01,5768679.62
mayse01,1753613.6
maystr01,1000000.0
mbahalu01,2605930.7
mbengdj01,1067374.7
mcadobo01,923000.0
mccalra01,401329.0
mccanbo01,218333.33
mccanra01,1895351.5
mccarke01,287500.0
mccarwa01,1521749.5
mccasam01,456998.38
mccawpa01,928041.0
mccladw01,115000.0
mcclesh01,928041.0
mccloge01,1385650.0
mccolcj01,6889006.4
mccontj01,957037.0
mccorti01,614166.62
mccoyje01,494491.88
mccrach01,161061.0
mccraro01,794375.0
mcculch01,1267700.67
mcdancl01,200000.0
mcdankj01,1818500.5
mcdanxa01,1356444.44
mcderdo01,2609108.5
mcdonbe01,135000.0
mcdyean01,6138887.32
mcfariv01,412718.0
mcgarmi01,1463040.0
mcgeeja01,5008934.27
mcgeemi01,300000.0
mcgratr01,10865218.53
mcgruro01,928041.0
mcguido01,522342.38
mchalke01,1775000.0
mcilvji01,3569444.44
mcinnje01,2004394.0
mckenke01,117500.0
mckeyde01,2691500.0
mckieaa01,3056639.65
mckinal01,815615.0
mckinbi01,125000.0
mckintr01,46080.0
mclembe01,3657544.4
mcleoke01,928721.8
mcleoro01,1035590.25
mcmilna01,1045900.0
mcmilto01,215000.0
mcnamma01,116250.0
mcneaje01,29843.0
mcphepa01,316969.0
mcraejo01,369794.67
mcrobjo01,3117149.73
medvest01,1478278.71
meeda01,200000.0
meeksjo01,3046287.11
meentsc01,300000.0
mejrisa01,957037.0
mekelga01,479547.2
melofa01,947978.0
mensapo01,276844.5
mercero01,3914462.22
meriwjo01,225000.0
meyerlo01,591940.0
mickejo01,1298345.0
middlkh01,7746286.5
mihmch01,2821300.56
milesaa01,155614.0
milescj01,3246366.54
milesda01,5636361.18
milicda01,4756694.73
milicma01,296000.0
millean01,221624.0
millean02,5450818.44
millebr01,6083166.67
milleda01,940619.0
millemi01,4904048.05
milleol01,893167.25
millequ01,279638.0
millere01,5806819.33
millsch01,3397272.73
millsel01,209226.0
millspa01,10287608.42
millspa02,3166017.38
millste01,1332250.0
minerha01,1322500.0
mingya01,10376704.0
minnidi01,87500.0
minorgr01,1882142.86
mirotni01,7282793.75
miskija01,15982.0
mitchdo01,2621280.0
mitchmi01,746666.67
mitchsa01,1112727.27
mitchto02,816482.0
moblecu01,5621937.5
mobleer01,1029500.0
mohamna01,3639720.44
moisoje01,1614960.0
mokespa01,308000.0
moncrsi01,832400.0
moniase01,558200.0
monkma01,2904480.0
monrogr01,8163800.33
monroro01,217000.0
montrer01,1880000.0
moonja01,1722170.0
mooreet01,2944294.71
moorejo01,275000.0
mooremi01,1946216.54
moorero01,75000.0
mooretr01,179166.67
moreler01,1030576.0
mornida01,43000.0
morriad01,4230247.25
morrich01,1638000.0
morrida01,796206.0
morriis01,140000.0
morrija01,193536.0
morrima02,4637611.29
morrima03,3334111.57
morrira01,820923.33
morrite01,589415.0
morroan01,2693106.44
mortodw01,150000.0
mortojo01,268911.67
motenla01,300500.0
motiedo01,1445017.8
mottoha01,391409.5
moultar01,1089240.0
mournal01,7994796.28
mozgoti01,6916427.62
mudiaem01,3241840.0
muhamsh01,1754186.33
mulleby01,1362762.6
mullich01,2526537.5
mundtto01,117330.0
murdoer01,1238583.33
muresgh01,1264071.43
murpher01,100000.0
murphja01,140000.0
murphke01,269302.0
murphro01,191666.0
murphto01,467500.0
murphtr01,5502065.42
murrade01,1246345.5
murraja01,3283080.0
murrala01,3347576.92
murraro01,1204178.88
murratr01,1855128.08
murryto01,173028.0
muscami01,1944863.5
mustaje01,819250.0
mutomdi01,7183329.05
muursma01,613106.67
myerspe01,328450.0
nachbbo01,1935720.0
naderab01,1167333.0
nailole01,590222.0
najered01,3073568.25
nancela01,1284777.78
nancela02,1278220.67
napiesh01,1561140.0
nashst01,7733506.32
nattca01,670500.0
navarju01,538090.0
ndiayha01,372015.5
ndiayma01,336250.0
ndiayma02,782400.0
ndongbo01,618985.5
ndourma01,501961.0
nealcr01,100000.0
nealga01,1544825.29
nealyed01,450000.0
nedovne01,1080480.0
nelsode01,182047.0
nelsoja01,4673758.0
nembhru01,50000.0
nesbyty01,2313541.75
nestera01,4575127.36
netora01,1136394.0
nevitch01,137000.0
newbiiv01,223250.0
newblir01,2236486.29
newmajo01,1102733.33
nichoan01,2626669.33
nichode01,257528.0
nickega01,152900.0
nimphku01,261666.67
nixonno01,757000.0
noahjo01,9525463.27
nocioan01,5843750.0
noelda01,550087.0
noelne01,3703465.8
noguelu01,2118326.25
nordgje01,242000.0
normake01,1763750.0
norriau01,110000.0
norrimo01,2739071.43
novakst01,1664338.23
nowitdi01,12518590.05
ntilila01,3501120.0
nurkiju01,2118326.25
nwabada01,725038.5
nwosuju01,150000.0
oaklech01,2741000.0
obannch01,320000.0
obanned01,1302880.0
obertfa01,2416811.43
obriejj01,105888.0
obryajo01,672307.0
obryapa01,1849530.0
ochefda01,296735.5
odengr01,4053811.33
odomla01,8283404.14
oggal01,166000.0
ohlbrti01,466869.5
ojelese01,1291892.0
okafoem01,8213939.09
okafoja01,4788880.0
okoremi01,248000.0
okurme01,7293500.0
oladivi01,8497488.0
olajuha01,5804811.89
olberma01,361250.0
oldhaja01,236250.0
olivebr01,394600.0
olivede01,225776.0
oliveji01,159907.0
ollieke01,1548570.62
olowomi01,4211854.44
olynyke01,3985692.6
onealje01,9377445.61
onealro01,815615.0
onealsh01,15378859.32
onuakar01,241652.0
onuakch01,928041.0
oquinky01,2371747.83
orrlo01,400000.0
ortizjo01,275000.0
ortonda01,963890.67
osmande01,2642857.0
ostergr01,4386490.0
osullda01,140000.0
othicma01,13000.0
oubreke01,2006640.0
outlabo01,2618654.87
outlatr01,2991415.07
overtdo01,400045.33
owensan01,587672.67
owensbi01,2601020.0
owensch01,349458.0
owenske01,190000.0
owensla01,70885.0
owesra01,220000.0
oyedeol01,456751.33
pachuza01,3864171.8
packro01,2018100.91
paddige01,155000.0
padgesc01,829584.11
palacmi01,707867.0
palmewa01,213333.33
pankoan01,5000.0
papagge01,1587718.67
papanko01,2575000.0
pargoja01,973766.92
pargoje01,735354.0
parisro01,2081897.38
parkean01,2600156.67
parkeja01,5559928.0
parkesm01,1082977.33
parketo01,9604850.59
parksch02,1238374.56
parsoch01,11136429.14
pattean01,390333.33
pattela01,251238.67
pattepa01,4040912.88
patteru01,3685839.7
pattoju01,2247480.0
paulbr01,485307.5
paulch01,14229882.85
pavloal01,1641125.0
paxsoji02,500000.0
paxsojo01,609000.0
payneca01,2112480.0
payneke01,436666.67
paytoel01,2712375.0
paytoga01,6139271.71
pecheol01,1446720.0
peelean01,1853947.08
pekovni01,8820114.29
penbemi01,172687.0
pendeje02,1225595.0
penneki01,8950.0
peplomi01,198750.0
perduwi01,1720825.0
perkike01,3817896.53
perkisa01,2257306.67
perovko01,1800000.0
perryel01,1169900.0
perryti01,1157142.86
persoch01,1636987.57
persowe01,3757916.67
peterji01,887125.0
petermo01,3806378.09
petrodr01,1372500.0
petrojo01,1980661.75
petruri01,102500.0
phelpmi01,70000.0
phillbo01,2356090.91
piatker01,1967781.29
piercpa01,9906031.6
piercri01,1077083.33
pietrmi01,3150792.64
pincked01,862363.64
pippesc01,6423084.12
pittmch01,92500.0
pittmde01,696729.33
planizo01,827820.0
pleisti01,2166666.67
plumlma01,4088173.2
plumlmi01,5078995.67
plummga01,125000.0
podkopa01,934480.0
poeltja01,2764800.0
pollasc01,2927704.69
polynol01,1513571.43
pondequ01,2460859.88
popema01,554001.25
popsoda01,80000.0
poquebe01,284000.0
portech01,391409.5
porteot01,8815734.2
portete01,1675106.25
portibo01,1453720.0
porzikr01,4317680.0
poseyja01,4388600.46
postela01,456751.33
potapvi01,3694331.27
poweldw01,4682630.0
powele01,737615.6
poweljo01,804498.33
powelno01,998672.67
powelro01,412718.0
poythal01,284317.33
pressha01,252500.0
presspa01,640666.67
pressph01,283916.25
priceaj01,604368.8
pricebr01,1859704.55
pricema01,2475826.67
pricero01,1276738.15
prigipa01,1152044.8
princta01,5833984.43
princta02,2370420.0
pritcke01,157750.0
profila01,586203.8
pruitga01,680758.5
przybjo01,3438882.08
pullaan01,140000.0
purviro01,161280.0
qizh01,815615.0
quartti01,96406.0
quinnbr01,405000.0
quinnch01,797946.6
rabbiv01,950000.0
radjadi01,2466187.5
radmavl01,3591761.75
radojal01,1248881.5
radulmi01,249628.6
rakocig01,349458.0
rambiku01,592222.22
ramospe01,548258.67
randama01,543333.33
randlch01,270585.5
randlju01,3386490.5
randoan01,1953398.71
randosh01,696651.14
randoza01,11025438.65
ranseke01,317500.0
rasmubl01,1659000.0
rathaxa01,46080.0
ratlith01,6396997.38
rautian01,694436.0
rayal01,412718.0
rebraze01,3381666.67
recasel01,733200.0
reddmi01,8499277.08
redicjj01,6596500.67
reedda01,815615.0
reedju01,1067305.0
reedwi02,1144784.67
reevebr01,6954862.25
reevekh01,1287615.57
reiddo01,763875.0
reidjr01,1505916.67
reidro01,371000.0
reidry01,475000.0
reineja01,341598.0
renchte01,200000.0
rentzef01,762521.25
respesh01,1417040.0
reynoje01,784020.75
rhodero01,479300.0
ricegl01,4270243.75
ricegl02,400000.0
richach01,235241.0
richacl01,187500.0
richaja01,7525435.21
richaje01,299386.33
richajo01,957037.0
richama01,1472220.0
richami01,588500.0
richano01,332817.0
richapo01,1598935.64
richaqu01,4203620.13
richmmi01,3757928.57
rideris01,2933199.67
ridnolu01,3772456.5
rileyer01,268541.2
rivasra01,100000.0
riverau01,5490373.33
riverda01,200000.0
riverdo01,700812.5
roberal01,748361.11
roberan02,487818.0
roberan03,2984970.2
roberbr01,1580075.4
roberfr01,385277.78
roberla01,531485.5
roberry01,301875.0
roberst01,2361228.0
roberte01,316969.0
robeyri01,450000.0
robinbe01,776756.25
robinch01,306666.67
robincl01,509520.0
robincl02,3421090.28
robinda01,7437507.69
robined01,4108714.29
robingl01,7292840.91
robingl02,981785.25
robinja02,1185416.7
robinja03,40000.0
robinla01,452283.33
robinna01,1902137.0
robinru01,801625.0
robinth01,2522340.2
robintr01,540000.0
rodmade01,2451363.64
rodrise01,2533967.0
roelo01,181637.33
rogerca01,1470918.75
rogerjo01,75000.0
rogerro01,2226800.0
rogerro02,659628.0
rollitr01,821800.0
rondora01,6967914.15
rooksse01,1431083.33
rosede01,9938245.42
roseja01,7317017.86
rosema01,3929915.15
rossqu01,850294.14
rosste01,5348306.17
rothsc01,75000.0
roundda01,716625.0
rowsobr01,100000.0
royaldo01,893333.33
roybr01,9209981.22
roziecl01,711450.0
roziete01,1906440.0
rubiori01,8069149.43
ruckegu01,34946.0
ruddde01,227500.0
rudezda01,1076643.67
ruffimi01,890911.5
ruffitr01,121930.0
rulanje01,554500.0
ruscost01,415000.0
rushbr01,2275880.5
rushka01,1078615.88
russebr01,1985115.46
russeda01,5332760.0
russewa02,374289.0
sabonar01,5979810.12
sabondo01,2495100.0
sacrero01,789766.75
sallejo01,1553300.0
salmojo01,4214914.36
salvake01,273750.0
samakso01,302601.0
sambch01,612372.0
sampsja01,619777.4
sampsra01,1916000.0
samuesa01,534650.33
sanchpe01,522694.33
sandeje01,370000.0
sandela01,2827041.22
sandeme01,24315.0
sandemi01,490000.0
santida01,825704.75
saricda01,2370420.0
sasseja01,2706.0
sasseje01,999003.0
satorto01,2935406.5
satteke01,422626.0
savovpr01,349458.0
scalabr01,1829698.91
scaleal01,24315.0
schayda01,935626.07
schefst01,234285.71
schenlu01,55000.0
schindw01,610055.56
schoeru01,262500.0
schrede01,2175595.21
schrode01,4602172.4
scolalu01,5019398.92
scottal01,120000.0
scottbr01,316250.0
scottby01,875192.31
scottde01,2091250.0
scottja01,220000.0
scottmi01,2122309.67
scottsh01,484837.5
scurrca01,70000.0
sealssh01,313500.0
sealyma01,1193750.0
sefolth01,3289602.33
seikaro01,2768100.0
selbyjo01,656097.5
seldewa01,475899.67
sellebr01,540457.5
senesa01,2105520.0
serapke01,2328698.0
sesayan01,562776.67
sessira01,2929349.42
seungha01,693149.5
sewelto01,150000.0
shackch01,963000.0
shakumu01,47560.0
shammgo01,242250.0
sharpwa01,442114.0
shaskjo01,168750.0
shawbr01,1774832.19
shawca01,156250.0
sheltlo01,407500.0
sheppje01,336250.0
shirlpa01,29832.0
shortpu01,528750.0
shumpim01,5228756.29
shvedal01,3122222.0
siakapa01,1254325.5
siberjo01,100000.0
sichtje01,192000.0
sikmaja01,1458166.67
silasxa01,74159.0
silerga01,262368.5
simiewa01,900240.0
simmobe01,6036000.0
simmobo01,4199653.5
simmoce01,1629120.0
simmojo02,2566576.33
simmoli01,2381377.78
simonmi01,336250.0
simpkdi01,882698.33
simsco01,148389.0
simshe01,383955.0
singlch01,1566680.0
singlja01,789114.5
singlky01,2939833.33
singlse01,442114.0
sivape01,100000.0
skilesc01,1127428.57
skinnbr01,1777323.29
slatere01,363062.43
slayta01,536061.0
sloando01,477488.14
slokaur01,412718.0
smartma01,3707815.0
smithch01,2496028.6
smithch02,225000.0
smithch03,275000.0
smithch04,670941.33
smithcr01,1565475.67
smithde02,583000.0
smithde03,3218280.0
smithdo03,1479000.0
smithdo04,533374.0
smithgr02,628801.4
smithis01,1798148.0
smithja01,535386.0
smithja02,2860908.45
smithjo02,3826299.75
smithjo03,6573991.29
smithjr01,5150456.43
smithke01,1463566.67
smithla01,621000.0
smithla02,773333.33
smithle01,483653.33
smithmi01,600000.0
smithmi02,1713333.33
smithmi03,316969.0
smithno01,1355940.0
smithot01,323750.0
smithre01,316500.0
smithru01,816482.0
smithst01,4559135.71
smithst03,161061.0
smithth01,493488.5
smithto02,509642.86
smitsri01,3977272.73
smrekmi01,208750.0
snellto01,3321415.2
snower01,3658846.43
snydeki01,1667508.25
soberri01,351000.0
solomwi01,522167.0
songada01,3167241.38
sowpa01,590525.33
spanova01,1872000.0
sparrro01,333250.0
speigma01,2574358.8
spencan01,250000.0
spencel01,939250.0
spencfe01,1557945.75
splitti01,6759428.57
sprewla01,7466153.85
sprigla01,112500.0
stackje01,4442465.42
stackry01,336250.0
stanste01,160000.0
starkjo01,1927538.46
stausni01,3103866.75
stepavl01,822787.0
stephal01,46332.0
stephdj01,35000.0
stephev01,100000.0
stephjo01,180345.5
stephla01,3098667.2
steppbr01,100000.0
stevede01,2145999.08
stewake01,130470.5
stewala01,435500.0
stewami01,3155250.0
stiemgr01,1748569.75
stipast01,655000.0
stithbr01,2925545.45
stivral01,140000.0
stockda01,111328.0
stockjo01,3985470.59
stojape01,7535132.31
stokeed01,272500.0
stokegr01,70000.0
stokeja01,573353.0
stonedi01,635360.67
stoneju01,702526.0
storeaw01,479279.33
stoudam01,11178904.4
stoudda01,6644813.2
stoudsa01,729000.0
strawdj01,427163.0
stricer01,1454427.78
stricma01,1156908.71
stricro02,2744221.13
stroejo01,75000.0
stronde01,1851472.73
strotla01,150000.0
stuckro01,4805707.1
sullija01,2398884.0
summeda01,507640.0
sundobr01,561748.75
sundvjo01,242000.0
surabo01,3491993.69
suttogr01,188166.67
swanica01,1465920.0
sweetmi01,2158399.0
swiftro01,2294736.8
swiftst01,4798938.11
swinsaa01,102424.0
sypa01,473604.0
szabobr01,220000.0
szczewa02,7474514.7
tabakza01,866666.67
tabusyu01,108066.0
taftch01,543985.5
tarladr01,2500000.0
tarplro01,817142.86
tatumja01,5645400.0
tavarwa01,668381.67
tayloan01,100000.0
taylodo01,531485.5
taylois01,808805.5
tayloje02,752935.5
tayloje03,759705.0
taylojo01,1037093.33
tayloma01,4858556.18
taylomi01,500000.0
tayloty01,631238.0
teaglte01,430000.0
teaguje01,6518190.78
teaguma01,845496.25
teletmi01,6031191.67
telfase01,1907388.9
templga01,2467637.62
teodomi01,6000000.0
terryja01,5697560.42
thabeha01,3355968.0
theisda01,815615.0
theusre01,587000.0
thibepe01,85000.0
thomaad01,60000.0
thomabi01,387713.0
thomaca01,259875.0
thomach01,130000.0
thomaet01,4061020.73
thomair01,120000.0
thomais01,1668100.0
thomais02,4160013.43
thomaja01,29299.5
thomaja02,148698.0
thomaji01,75000.0
thomajo02,498423.6
thomake01,4964833.09
thomaku01,3971476.44
thomala01,2410720.14
thomama01,288552.0
thomati01,6990961.07
thomaty01,5181903.0
thompbe01,156666.67
thompbi01,298333.33
thompbr01,701825.0
thompdi01,243931.5
thompho01,581344.5
thompja02,3153704.64
thompke01,150000.0
thompkl01,8542292.14
thompla01,1150772.73
thompmy01,881833.33
thompmy02,168035.0
thomppa01,87500.0
thomptr01,8989202.14
thomptr02,617899.5
thornal01,2035729.0
thornbo01,190833.33
thornma01,3902515.33
thornsi01,815615.0
thorpot01,2350712.5
threase01,999400.0
tinslja01,3632791.45
tisdawa01,2056000.0
tobeymi01,138938.0
tolbera01,100000.0
tolbeto01,440333.33
tollian01,2008312.31
toneyan01,576000.0
toneyse01,112500.0
toolsan01,226666.67
torreos01,250773.0
toupaax01,49116.2
towerke01,144658.0
townska01,5960200.0
traylro01,1688700.71
trentga01,1267385.89
trepaje01,485748.0
tripuke01,937000.0
trybace01,1600000.0
tsakaja01,1820283.14
tskitni01,2226882.0
tuckeal02,1001840.0
tuckean01,187500.0
tuckepj01,3735605.86
tucketr01,449500.0
turiaro01,2509017.33
turkcmi01,879848.33
turkohe01,6037192.73
turnean01,113750.0
turneel01,141666.67
turneev01,7718951.0
turnehe02,180000.0
turneje01,630000.0
turnejo01,615000.0
turnemy01,2463840.0
turnewa01,30000.0
turpime01,570000.0
tylerbj01,1137500.0
tylerje01,599122.0
tylerte01,427500.0
udohek01,3089252.0
udokaim01,785363.4
udrihbe01,2982603.2
ukicro01,776616.0
ulisty01,1115490.0
upshake01,140000.0
uthofja01,40451.33
uzohbe01,267518.5
valanjo01,7555949.83
valenda01,223333.33
valende01,2139300.0
vandeki01,732093.75
vandelo01,200000.0
vanexni01,5723759.0
vanhoke01,8886003.0
vanosni01,125000.0
vanvlfr01,928041.0
vardara01,228900.5
varejan01,4854873.56
varnaja01,293277.0
vasqugr01,3262687.71
vaughda02,572960.0
vaughja01,938307.5
vaughlo01,3058385.69
vaughra01,1399844.5
verhope01,142500.0
veselja01,3233640.0
vetragu01,287500.0
villach01,4688891.45
vinceja01,339056.25
vincesa01,767500.0
vincima01,550087.0
vinsofr01,317500.0
vocega01,100000.0
volkoal01,662500.0
vonleno01,2854628.25
voskuja01,1369045.22
vraneda01,452250.0
vranesl01,129768.0
vrankst01,1740000.0
vromaja01,533664.0
vucevni01,6172711.43
vujacsa01,2472766.11
wadedw01,12283940.5
wafervo01,587158.6
wagneda02,2046262.75
wagnemi01,75000.0
waitedi01,5119878.33
waitegr01,108333.33
walkean02,8318616.54
walkebi01,562086.25
walkeda01,479285.71
walkeke01,532000.0
walkeke02,6675675.86
walkesa01,1597485.6
wallabe01,5487549.69
wallage01,6855040.87
wallajo01,1478971.29
wallara01,9300622.41
walljo01,11208733.12
walshma01,38904.0
waltere01,1057812.5
waltobi01,656250.0
waltolu01,3390334.0
wardch01,2858375.0
warneja01,33040.0
warretj01,2319012.75
warrewi01,500000.0
warribr01,110000.0
warriha01,2653492.75
washbch01,628600.0
washida01,154847.0
washidu01,75000.0
washier01,437333.33
washipe01,322500.0
watkida01,109461.0
watsocj01,2279354.7
watsoea01,3055077.07
watsoja01,600000.0
waynsma01,217301.0
wearda01,29843.0
weartr01,401986.0
weathcl01,3719300.0
weaveky01,838710.0
webbech01,10484158.65
webbma01,140000.0
webbsp01,932844.44
webstma01,450000.0
webstma02,3322862.57
wedmasc01,400000.0
weemsso01,1208230.75
wellsbo01,3948459.9
wellsbu01,286000.0
welpch01,262500.0
welscji01,1539258.5
wennibi01,718181.82
wenstma01,150000.0
werdaro01,158694.2
wesleda01,2182333.33
westbru01,13224610.0
westda01,6146030.6
westde01,1803615.11
westdo01,1895000.0
westma01,864571.43
westma02,528473.33
whalero01,240894.0
whatlen01,170000.0
wheatde01,268000.0
wheelcl01,100000.0
whitede01,1404600.0
whitedj01,1075947.0
whitedo01,246125.0
whiteer01,75000.0
whiteha01,8189352.83
whiteis01,1193378.0
whiteja01,4244447.0
whiteja02,557514.0
whiteje01,363750.0
whiteok01,599594.0
whitera01,859250.0
whitero01,70000.0
whitero02,1814881.25
whitero03,1719480.0
whiteto01,75000.0
whitewi01,85000.0
whitnch01,1419290.0
whittsh01,676197.5
wiggian01,6212560.5
wiggimi01,238750.0
wilcoch01,3533143.64
wileymo01,227400.0
wilkeja01,467500.0
wilkida01,70000.0
wilkida02,1902005.3
wilkido01,1691964.29
wilkied01,332500.0
wilkige01,1147847.57
wilkije01,214500.0
wilksmi01,508127.1
williaa01,1819173.62
willial02,3792817.45
willial03,2329640.33
willibr01,161338.0
willibu01,1889428.57
willico01,200000.0
willico02,3556126.67
willide01,9160824.31
willide02,3860262.0
williel01,516386.0
willier01,3319626.67
willifr02,895000.0
willigu01,760000.0
willihe01,882923.08
williho01,2943773.46
willija01,5254166.67
willija02,3975960.5
willija03,2904450.33
willija04,434178.33
willije01,4256461.92
willijo02,719000.0
willijo03,617899.5
williju01,562090.0
willike01,137500.0
willike02,1753638.89
willike03,287500.0
willilo01,1148090.91
willilo02,4477563.0
willima01,4829423.64
willima02,7313791.77
willima03,1098947.25
willima04,12890.0
willimi02,1755000.0
willimo01,882865.0
willipe01,70000.0
willire01,1192062.5
willire02,1035768.86
williro02,120000.0
willisc01,2003600.0
willise01,1522880.0
willish01,1216863.17
willish02,2042811.5
willish03,1817542.75
willisl01,450000.0
willite01,1735084.0
willitr01,242000.0
willitr02,641904.0
williwa02,2583954.55
willode01,134956.0
wilsodj01,2135040.0
wilsori02,75000.0
wilsotr01,325000.0
winchke01,126666.67
wingada01,541205.08
wingfdo01,368750.0
winslju01,2593400.0
wintetr01,146014.5
wintevo01,70000.0
witheje01,1089193.5
wittmra01,352857.14
wolfjo01,469404.1
wolkoru01,362447.25
woodal01,466666.67
woodch01,590212.5
woodda01,318416.67
woodle01,181000.0
woodslo01,578155.17
woodsmi01,451600.0
woodsqy01,940278.5
woodsra01,612500.0
woolror01,893545.45
workmha01,688000.0
worthja01,1316666.67
wrighan01,1602685.0
wrighbr02,531485.5
wrighbr03,3776013.3
wrighch01,286802.0
wrighde01,1577280.0
wrighdo01,2393021.5
wrighho02,5000.0
wrighju01,2116714.25
wrighlo02,4247461.15
wrighlu01,747500.0
wrighsh01,3024000.0
wroteto01,975333.33
wyndeaj01,100000.0
yabusgu01,2247480.0
youngda01,253750.0
youngjo01,1174574.67
youngko01,287500.0
youngni01,3517437.18
youngsa01,845429.0
youngth01,7521249.27
youngti01,301875.0
yuesu01,442114.0
zelleco01,5998876.6
zellelu01,473604.0
zellety01,2871138.83
zhizhwa01,1146367.8
zidekge01,693733.33
zimmest01,950000.0
zipsepa01,1031305.5
zizican01,1645200.0
zubaciv01,1173783.5
